Fecha,Hora,Fecha_Hora,Titulo_completo,Titulo_base,Tipo,Temporada,Episodio_titulo,Episodio_num,Minutos_vistos,Dispositivo,Genero,Actor_1,Actor_2,Rotten_Tomatoes
2026-02-27,00:41:40,2026-02-27 00:41:40,Unfamiliar: Season 1: Still Alive (Episode 6),Unfamiliar,serie,1,Still Alive,6,7.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Action,Andreas Pietschmann,Laurence Rupp,
2026-03-01,19:22:56,2026-03-01 19:22:56,Bridgerton: Season 4: Yes or No (Episode 5),Bridgerton,serie,4,Yes or No,5,60.5,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Nicola Coughlan,Luke Thompson,
2026-03-01,20:24:22,2026-03-01 20:24:22,Bridgerton: Season 4: The Passing Winter (Episode 6),Bridgerton,serie,4,The Passing Winter,6,0.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Nicola Coughlan,Luke Thompson,
2026-03-03,21:38:00,2026-03-03 21:38:00,Bridgerton: Season 4: The Passing Winter (Episode 6),Bridgerton,serie,4,The Passing Winter,6,64.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Nicola Coughlan,Luke Thompson,
2026-03-08,21:29:40,2026-03-08 21:29:40,Bridgerton: Season 4: The Beyond (Episode 7),Bridgerton,serie,4,The Beyond,7,15.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Nicola Coughlan,Luke Thompson,
2026-03-21,21:10:47,2026-03-21 21:10:47,Bridgerton: Season 4: The Beyond (Episode 7),Bridgerton,serie,4,The Beyond,7,30.8,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Nicola Coughlan,Luke Thompson,
2026-03-23,17:50:22,2026-03-23 17:50:22,Bridgerton: Season 4: The Beyond (Episode 7),Bridgerton,serie,4,The Beyond,7,36.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Nicola Coughlan,Luke Thompson,
2026-03-23,18:27:34,2026-03-23 18:27:34,Bridgerton: Season 4: Dance in the Country (Episode 8),Bridgerton,serie,4,Dance in the Country,8,20.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Nicola Coughlan,Luke Thompson,
2026-03-26,19:55:22,2026-03-26 19:55:22,Bridgerton: Season 4: Dance in the Country (Episode 8),Bridgerton,serie,4,Dance in the Country,8,50.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Nicola Coughlan,Luke Thompson,
2026-03-26,20:46:18,2026-03-26 20:46:18,Something Very Bad Is Going to Happen: Season 1: Never Get On One Knee (Episode 1),Something Very Bad Is Going to Happen,serie,1,Never Get On One Knee,1,0.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-03-26,20:51:46,2026-03-26 20:51:46,Something Very Bad Is Going to Happen: Season 1: Never Get On One Knee (Episode 1),Something Very Bad Is Going to Happen,serie,1,Never Get On One Knee,1,46.7,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-03-26,21:38:31,2026-03-26 21:38:31,Something Very Bad Is Going to Happen: Season 1: Bride-Shaped Hole (Episode 2),Something Very Bad Is Going to Happen,serie,1,Bride-Shaped Hole,2,45.8,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-03-26,22:24:24,2026-03-26 22:24:24,Something Very Bad Is Going to Happen: Season 1: I Will Light You on Fire (Episode 3),Something Very Bad Is Going to Happen,serie,1,I Will Light You on Fire,3,36.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-03-26,23:01:22,2026-03-26 23:01:22,Something Very Bad Is Going to Happen: Season 1: The Witness (Episode 4),Something Very Bad Is Going to Happen,serie,1,The Witness,4,39.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-03-26,23:43:45,2026-03-26 23:43:45,Something Very Bad Is Going to Happen: Season 1: I Think You Just Saved My Life (Episode 5),Something Very Bad Is Going to Happen,serie,1,I Think You Just Saved My Life,5,40.5,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-03-27,00:24:27,2026-03-27 00:24:27,Something Very Bad Is Going to Happen: Season 1: Last Night of Freedom (Episode 6),Something Very Bad Is Going to Happen,serie,1,Last Night of Freedom,6,45.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-03-27,01:10:21,2026-03-27 01:10:21,"Something Very Bad Is Going to Happen: Season 1: Something Living, Something Dead, Something Stolen, Something Red (Episode 7)",Something Very Bad Is Going to Happen,serie,1,"Something Living, Something Dead, Something Stolen, Something Red",7,38.5,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-03-27,01:48:53,2026-03-27 01:48:53,Something Very Bad Is Going to Happen: Season 1: I Do (Episode 8),Something Very Bad Is Going to Happen,serie,1,I Do,8,59.5,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-03-27,02:50:25,2026-03-27 02:50:25,Absentia: Season 1: Comeback (Episode 1),Absentia,serie,1,Comeback,1,0.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Stana Katic,Patrick Heusinger,
2026-03-28,00:45:10,2026-03-28 00:45:10,Absentia: Season 1: Comeback (Episode 1),Absentia,serie,1,Comeback,1,13.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Stana Katic,Patrick Heusinger,
2026-03-30,00:22:27,2026-03-30 00:22:27,Death Inc.: Season 1: Episode 1 (Episode 1),Death Inc.,serie,1,Episode 1,1,16.8,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Carlos Areces,Ascen López,
2026-03-30,00:39:19,2026-03-30 00:39:19,Death Inc.: Season 1: Episode 2 (Episode 2),Death Inc.,serie,1,Episode 2,2,26.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Carlos Areces,Ascen López,
2026-03-30,01:05:42,2026-03-30 01:05:42,Death Inc.: Season 1: Episode 3 (Episode 3),Death Inc.,serie,1,Episode 3,3,14.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Carlos Areces,Ascen López,
2026-03-31,22:21:39,2026-03-31 22:21:39,Person of Interest: Season 1: Pilot (Episode 1),Person of Interest,serie,1,Pilot,1,34.6,DefaultWidevineAndroidTablets,Action,Jim Caviezel,Taraji P. Henson,
2026-04-02,22:36:01,2026-04-02 22:36:01,Something Very Bad Is Going to Happen: Season 1: Never Get On One Knee (Episode 1),Something Very Bad Is Going to Happen,serie,1,Never Get On One Knee,1,46.6,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-04-03,22:06:32,2026-04-03 22:06:32,Something Very Bad Is Going to Happen: Season 1: Bride-Shaped Hole (Episode 2),Something Very Bad Is Going to Happen,serie,1,Bride-Shaped Hole,2,45.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-04-03,22:52:31,2026-04-03 22:52:31,Something Very Bad Is Going to Happen: Season 1: I Will Light You on Fire (Episode 3),Something Very Bad Is Going to Happen,serie,1,I Will Light You on Fire,3,37.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-04-03,23:29:30,2026-04-03 23:29:30,Something Very Bad Is Going to Happen: Season 1: The Witness (Episode 4),Something Very Bad Is Going to Happen,serie,1,The Witness,4,37.5,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-04-04,00:10:55,2026-04-04 00:10:55,Something Very Bad Is Going to Happen: Season 1: I Think You Just Saved My Life (Episode 5),Something Very Bad Is Going to Happen,serie,1,I Think You Just Saved My Life,5,0.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-04-04,15:10:20,2026-04-04 15:10:20,Detective Hole: Season 1: 36 Seconds (Episode 1),Detective Hole,serie,1,36 Seconds,1,58.7,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Tobias Santelmann,Joel Kinnaman,
2026-04-04,16:09:09,2026-04-04 16:09:09,Detective Hole: Season 1: Ghosts (Episode 2),Detective Hole,serie,1,Ghosts,2,36.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Tobias Santelmann,Joel Kinnaman,
2026-04-11,23:03:53,2026-04-11 23:03:53,Something Very Bad Is Going to Happen: Season 1: I Think You Just Saved My Life (Episode 5),Something Very Bad Is Going to Happen,serie,1,I Think You Just Saved My Life,5,37.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-04-11,23:45:24,2026-04-11 23:45:24,Something Very Bad Is Going to Happen: Season 1: Last Night of Freedom (Episode 6),Something Very Bad Is Going to Happen,serie,1,Last Night of Freedom,6,45.8,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-04-12,00:34:55,2026-04-12 00:34:55,"Something Very Bad Is Going to Happen: Season 1: Something Living, Something Dead, Something Stolen, Something Red (Episode 7)",Something Very Bad Is Going to Happen,serie,1,"Something Living, Something Dead, Something Stolen, Something Red",7,38.5,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-04-12,01:14:05,2026-04-12 01:14:05,Something Very Bad Is Going to Happen: Season 1: I Do (Episode 8),Something Very Bad Is Going to Happen,serie,1,I Do,8,55.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Camila Morrone,Adam DiMarco,
2026-04-16,20:26:50,2026-04-16 20:26:50,Sirens: Limited Series: Exile (Episode 1),Sirens,serie,Limited Series,Exile,1,53.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Meghann Fahy,Milly Alcock,
2026-04-16,21:20:25,2026-04-16 21:20:25,Sirens: Limited Series: Talons (Episode 2),Sirens,serie,Limited Series,Talons,2,51.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Meghann Fahy,Milly Alcock,
2026-04-16,22:11:29,2026-04-16 22:11:29,Sirens: Limited Series: Monster (Episode 3),Sirens,serie,Limited Series,Monster,3,50.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Meghann Fahy,Milly Alcock,
2026-04-16,23:01:47,2026-04-16 23:01:47,Sirens: Limited Series: Persephone (Episode 4),Sirens,serie,Limited Series,Persephone,4,48.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Meghann Fahy,Milly Alcock,
2026-04-16,23:50:14,2026-04-16 23:50:14,Sirens: Limited Series: Siren Song (Episode 5),Sirens,serie,Limited Series,Siren Song,5,55.8,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Meghann Fahy,Milly Alcock,
2026-05-03,17:30:01,2026-05-03 17:30:01,Running Point: Season 2: New Coach Who Dis (Episode 1),Running Point,serie,2,New Coach Who Dis,1,27.9,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-03,17:57:56,2026-05-03 17:57:56,Running Point: Season 2: The Poacher (Episode 2),Running Point,serie,2,The Poacher,2,22.2,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-03,18:20:10,2026-05-03 18:20:10,Running Point: Season 2: Triangle of Badness (Episode 3),Running Point,serie,2,Triangle of Badness,3,21.8,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-03,18:42:00,2026-05-03 18:42:00,Running Point: Season 2: MVP: Marcus Very Pissed (Episode 4),Running Point,serie,2,MVP: Marcus Very Pissed,4,23.8,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-03,19:05:52,2026-05-03 19:05:52,Running Point: Season 2: Rehearsal Dinner (Episode 5),Running Point,serie,2,Rehearsal Dinner,5,29.3,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-03,19:35:12,2026-05-03 19:35:12,Running Point: Season 2: The Strike (Episode 6),Running Point,serie,2,The Strike,6,26.9,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-03,20:02:11,2026-05-03 20:02:11,Running Point: Season 2: We are Broke (Episode 7),Running Point,serie,2,We are Broke,7,22.3,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-03,20:24:29,2026-05-03 20:24:29,Running Point: Season 2: Gordons vs. McShays (Episode 8),Running Point,serie,2,Gordons vs. McShays,8,26.2,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-03,20:50:42,2026-05-03 20:50:42,"Running Point: Season 2: Et tu, Cam? (Episode 9)",Running Point,serie,2,"Et tu, Cam?",9,24.0,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-03,21:14:41,2026-05-03 21:14:41,Running Point: Season 2: Chicago-Style (Episode 10),Running Point,serie,2,Chicago-Style,10,31.5,Chrome PC (Cadmium),Comedy,Kate Hudson,Brenda Song,
2026-05-30,19:25:27,2026-05-30 19:25:27,The Handmaid's Tale: Season 1: Episode 1 (Episode 1),The Handmaid's Tale,serie,1,Episode 1,1,45.0,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,Elisabeth Moss,Yvonne Strahovski,
2026-05-30,20:11:31,2026-05-30 20:11:31,The Handmaid's Tale: Season 1: Episode 1 (Episode 1),The Handmaid's Tale,serie,1,Episode 1,1,15.6,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,Elisabeth Moss,Yvonne Strahovski,
2026-05-30,20:27:22,2026-05-30 20:27:22,The Handmaid's Tale: Season 1: Episode 2 (Episode 2),The Handmaid's Tale,serie,1,Episode 2,2,44.7,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,Elisabeth Moss,Yvonne Strahovski,
2026-05-30,21:12:06,2026-05-30 21:12:06,The Handmaid's Tale: Season 1: Episode 3 (Episode 3),The Handmaid's Tale,serie,1,Episode 3,3,8.8,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,Elisabeth Moss,Yvonne Strahovski,
2026-05-30,21:43:24,2026-05-30 21:43:24,The Handmaid's Tale: Season 1: Episode 3 (Episode 3),The Handmaid's Tale,serie,1,Episode 3,3,15.8,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,Elisabeth Moss,Yvonne Strahovski,
2026-05-30,22:11:07,2026-05-30 22:11:07,The Boroughs: Season 1: Welcome to The Boroughs (Episode 1),The Boroughs,serie,1,Welcome to The Boroughs,1,4.9,Hisense ODM MTK9612 4K Android TV Smart TV,Adventure,Bill Pullman,Jena Malone,
2026-05-30,22:17:06,2026-05-30 22:17:06,Peaky Blinders: The Immortal Man,Peaky Blinders: The Immortal Man,pelicula,,,,113.6,Hisense ODM MTK9612 4K Android TV Smart TV,Crime,Cillian Murphy,Rebecca Ferguson,
2026-05-31,00:13:13,2026-05-31 00:13:13,The Crash,The Crash,pelicula,,,,94.3,Hisense ODM MTK9612 4K Android TV Smart TV,Documentary,Mackenzie Shirilla,Dominic Russo,
2026-06-29,21:29:12,2026-06-29 21:29:12,Love Is Blind: Argentina: Season 2: Somebody to Love (Episode 1),Love Is Blind: Argentina,serie,2,Somebody to Love,1,0.2,DefaultWidevineAndroidPhone,Reality-TV,Wanda Nara,Darío Barassi,
2026-06-29,21:31:24,2026-06-29 21:31:24,Love Is Blind: Argentina: Season 2: Somebody to Love (Episode 1),Love Is Blind: Argentina,serie,2,Somebody to Love,1,59.5,Hisense ODM MTK9612 4K Android TV Smart TV,Reality-TV,Wanda Nara,Darío Barassi,
2026-06-29,22:31:06,2026-06-29 22:31:06,Love Is Blind: Argentina: Season 2: A Knife to the Chest (Episode 2),Love Is Blind: Argentina,serie,2,A Knife to the Chest,2,12.5,Hisense ODM MTK9612 4K Android TV Smart TV,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-01,20:04:26,2026-07-01 20:04:26,Love Is Blind: Argentina: Season 2: A Knife to the Chest (Episode 2),Love Is Blind: Argentina,serie,2,A Knife to the Chest,2,33.8,Hisense ODM MTK9612 4K Android TV Smart TV,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-03,00:47:12,2026-07-03 00:47:12,Love Is Blind: Argentina: Season 2: A Knife to the Chest (Episode 2),Love Is Blind: Argentina,serie,2,A Knife to the Chest,2,11.8,Hisense ODM MTK9612 4K Android TV Smart TV,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-03,00:59:15,2026-07-03 00:59:15,Love Is Blind: Argentina: Season 2: Another Chance at Love (Episode 3),Love Is Blind: Argentina,serie,2,Another Chance at Love,3,62.0,Hisense ODM MTK9612 4K Android TV Smart TV,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-03,02:01:18,2026-07-03 02:01:18,Love Is Blind: Argentina: Season 2: How I Wish I Could Touch You (Episode 4),Love Is Blind: Argentina,serie,2,How I Wish I Could Touch You,4,24.2,Hisense ODM MTK9612 4K Android TV Smart TV,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-03,23:16:29,2026-07-03 23:16:29,Love Is Blind: Argentina: Season 2: How I Wish I Could Touch You (Episode 4),Love Is Blind: Argentina,serie,2,How I Wish I Could Touch You,4,29.5,Hisense ODM MTK9612 4K Android TV Smart TV,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-03,23:46:47,2026-07-03 23:46:47,Million Dollar Secret: Season 2: Millionaire Mind Games (Episode 1),Million Dollar Secret,serie,2,Millionaire Mind Games,1,0.1,Hisense ODM MTK9612 4K Android TV Smart TV,Game-Show,Peter Serafinowicz,Sydnee Falkner,
2026-07-03,23:47:06,2026-07-03 23:47:06,Million Dollar Secret: Season 1: Instant Millionaire (Episode 1),Million Dollar Secret,serie,1,Instant Millionaire,1,49.8,Hisense ODM MTK9612 4K Android TV Smart TV,Game-Show,Peter Serafinowicz,Sydnee Falkner,
2026-07-04,00:36:54,2026-07-04 00:36:54,Million Dollar Secret: Season 1: The Five Suspects (Episode 2),Million Dollar Secret,serie,1,The Five Suspects,2,49.1,Hisense ODM MTK9612 4K Android TV Smart TV,Game-Show,Peter Serafinowicz,Sydnee Falkner,
2026-07-04,01:26:02,2026-07-04 01:26:02,Million Dollar Secret: Season 1: Going to Hell on a Scholarship (Episode 3),Million Dollar Secret,serie,1,Going to Hell on a Scholarship,3,50.6,Hisense ODM MTK9612 4K Android TV Smart TV,Game-Show,Peter Serafinowicz,Sydnee Falkner,
2026-07-04,02:16:42,2026-07-04 02:16:42,Million Dollar Secret: Season 1: Hot Seat for Three (Episode 4),Million Dollar Secret,serie,1,Hot Seat for Three,4,0.1,Hisense ODM MTK9612 4K Android TV Smart TV,Game-Show,Peter Serafinowicz,Sydnee Falkner,
2026-07-04,23:02:18,2026-07-04 23:02:18,Lies and Deceit: Season 1: Do you believe me? (Episode 1),Lies and Deceit,serie,1,Do you believe me?,1,46.8,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,,,
2026-07-04,23:49:10,2026-07-04 23:49:10,Lies and Deceit: Season 1: Consequences (Episode 2),Lies and Deceit,serie,1,Consequences,2,44.6,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,,,
2026-07-05,00:33:51,2026-07-05 00:33:51,Lies and Deceit: Season 1: Hasn’t done a thing (Episode 3),Lies and Deceit,serie,1,Hasn’t done a thing,3,43.3,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,,,
2026-07-05,01:17:14,2026-07-05 01:17:14,Lies and Deceit: Season 1: How many more? (Episode 4),Lies and Deceit,serie,1,How many more?,4,43.0,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,,,
2026-07-05,02:00:27,2026-07-05 02:00:27,Lies and Deceit: Season 1: The truth (Episode 5),Lies and Deceit,serie,1,The truth,5,50.7,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,,,
2026-07-05,02:51:31,2026-07-05 02:51:31,Lies and Deceit: Season 1: We’re so close (Episode 6),Lies and Deceit,serie,1,We’re so close,6,49.8,Hisense ODM MTK9612 4K Android TV Smart TV,Drama,,,
2026-07-05,16:35:33,2026-07-05 16:35:33,Love Is Blind: Argentina: Season 2: Paddling in Place (Episode 5),Love Is Blind: Argentina,serie,2,Paddling in Place,5,59.8,Chrome PC (Cadmium),Reality-TV,Wanda Nara,Darío Barassi,
2026-07-05,17:35:24,2026-07-05 17:35:24,Love Is Blind: Argentina: Season 2: A New Adventure (Episode 6),Love Is Blind: Argentina,serie,2,A New Adventure,6,14.2,Chrome PC (Cadmium),Reality-TV,Wanda Nara,Darío Barassi,
2026-07-07,22:29:16,2026-07-07 22:29:16,Love Is Blind: Argentina: Season 2: A New Adventure (Episode 6),Love Is Blind: Argentina,serie,2,A New Adventure,6,40.4,Chrome PC (Cadmium),Reality-TV,Wanda Nara,Darío Barassi,
2026-07-07,23:09:46,2026-07-07 23:09:46,"Love Is Blind: Argentina: Season 2: Well, Look Who Showed Up (Episode 7)",Love Is Blind: Argentina,serie,2,"Well, Look Who Showed Up",7,52.0,Chrome PC (Cadmium),Reality-TV,Wanda Nara,Darío Barassi,
2026-07-10,23:38:07,2026-07-10 23:38:07,Kill Bill: Vol. 1,Kill Bill: Vol. 1,pelicula,,,,103.7,Hisense ODM MTK9612 4K Android TV Smart TV,Action,Uma Thurman,David Carradine,85
2026-07-11,11:03:10,2026-07-11 11:03:10,Kill Bill: Vol. 2,Kill Bill: Vol. 2,pelicula,,,,125.3,Hisense ODM MTK9612 4K Android TV Smart TV,Action,Uma Thurman,David Carradine,84
2026-07-14,23:59:09,2026-07-14 23:59:09,Love Is Blind: Argentina: Season 2: Bad Influences (Episode 8),Love Is Blind: Argentina,serie,2,Bad Influences,8,57.1,Hisense ODM MTK9612 4K Android TV Smart TV,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-15,00:56:22,2026-07-15 00:56:22,Love Is Blind: Argentina: Season 2: Farewell to Single Life? (Episode 9),Love Is Blind: Argentina,serie,2,Farewell to Single Life?,9,0.0,Hisense ODM MTK9612 4K Android TV Smart TV,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-15,01:07:30,2026-07-15 01:07:30,Love Is Blind: Argentina: Season 2: Farewell to Single Life? (Episode 9),Love Is Blind: Argentina,serie,2,Farewell to Single Life?,9,54.7,DefaultWidevineAndroidPhone,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-15,02:07:09,2026-07-15 02:07:09,Love Is Blind: Argentina: Season 2: The Most Important Decision of My Life (Episode 10),Love Is Blind: Argentina,serie,2,The Most Important Decision of My Life,10,6.9,DefaultWidevineAndroidPhone,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-16,22:53:24,2026-07-16 22:53:24,Love Is Blind: Argentina: Season 2: The Most Important Decision of My Life (Episode 10),Love Is Blind: Argentina,serie,2,The Most Important Decision of My Life,10,21.7,DefaultWidevineAndroidPhone,Reality-TV,Wanda Nara,Darío Barassi,
2026-07-16,23:15:15,2026-07-16 23:15:15,Love Is Blind: Argentina: Season 2: The Reunion (Episode 11),Love Is Blind: Argentina,serie,2,The Reunion,11,59.0,DefaultWidevineAndroidPhone,Reality-TV,Wanda Nara,Darío Barassi,
